"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"INSIG2",-0.164037586009652,-0.193552605055449,-0.459346030510559,0.646310449061316,0.764747230532497,-6.65221802452292
"PLXNC1",-0.564377446083828,-1.84343328344281,-0.458972017017541,0.646578711770965,0.765020498067557,-6.65238791233793
"RASA1",-0.230894955878295,-0.288132813975337,-0.458575100566867,0.646863452220428,0.765313229107283,-6.65256805219826
"ATP10D",-0.295321288178686,0.118679692980297,-0.458472195020554,0.646937283221841,0.765347303939122,-6.65261473030066
"HLA-DPA1",-0.435595924386264,-0.0847326150234121,-0.458430892065545,0.646966917577922,0.765347303939122,-6.65263346243785
"CCDC25",-0.1435769371028,-0.00980360521865302,-0.457872007046981,0.64736796591313,0.765698897115646,-6.65288676798017
"MTUS1",-0.248309254260762,0.197846145963855,-0.457805101717542,0.647415983171974,0.765698897115646,-6.65291707105125
"RDH8",0.312846295083288,-0.458277455005323,0.4577597677896,0.647448519698471,0.765698897115646,-6.65293760139013
"MCPH1",0.153795936075665,0.027913385562326,0.457683019537416,0.647503604082462,0.765698897115646,-6.65297235368016
"DPCD",-0.195824729171038,0.050027587448315,-0.457671183277721,0.647512099472353,0.765698897115646,-6.65297771272572
"PARP3",0.230273495819057,-0.174270188084622,0.457667202554893,0.647514956617775,0.765698897115646,-6.65297951502711
"IBTK",-0.166611031075147,-0.38152694750099,-0.457652410834859,0.647525573352224,0.765698897115646,-6.65298621194934
"DNAH1",-0.31842858554844,-0.570508396085383,-0.45755645246434,0.647594449075875,0.765736174905094,-6.65302965166384
"PIR",0.360875473734022,0.816360283189814,0.457488865342062,0.647642962681928,0.765749372970887,-6.65306024244349
"LOC440905",-0.945260234892031,-1.48842218846541,-0.457416437046952,0.647694952920396,0.76575078292999,-6.65309301938954
"RPS2",0.179932558236153,0.170146185953945,0.457383134082498,0.647718858923417,0.76575078292999,-6.65310808868663
"ZNF274",0.187099812797421,0.110572611177349,0.45732782706252,0.647758560994089,0.765753561235141,-6.65313311220361
"NCKAP1",0.185334786602368,0.123026035890732,0.457264502286461,0.647804019836593,0.765763144246669,-6.65316175962267
"EPHB6",-0.457074018879877,0.710195169122279,-0.457164992277774,0.647875457572922,0.765803433792809,-6.65320676883168
"DNTTIP1",0.151460789926669,0.235241984803693,0.457001927448801,0.647992528040219,0.765897654502884,-6.65328050326779
"RNF10",-0.094957426267022,-0.128962504603074,-0.456884413487792,0.648076901223349,0.765953219876622,-6.65333362428676
"UBL7",0.13498382294422,0.0835969425356751,0.456785358093808,0.64814802497227,0.765993120421773,-6.65337839069738
"ALX3",-0.38242830171596,0.547786392096227,-0.456402955514934,0.648422627918244,0.766244233305861,-6.65355112013518
"MON1A",0.149691509126311,-0.122429346193351,0.45636532702798,0.648449651498107,0.766244233305861,-6.65356810893791
