"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CRYAA",-8.10618644526746,1.8914578133958,-18.264684055242,1.15251439130933e-51,2.18774977187338e-49,106.857826865254
"SALL3",-6.26422483364986,-0.878798951309025,-18.2620370153307,1.18031016747431e-51,2.2199576828799e-49,106.834114180181
"LOC441177",-4.91582199313163,-0.261639350326799,-18.2608627941083,1.19285403613043e-51,2.22315459951908e-49,106.823595259598
"NT5C1A",-3.94778667499298,-0.572610676323753,-18.2155151403276,1.79431919886886e-51,3.31399440504599e-49,106.417350436374
"WNT8B",-4.52001883569715,-0.649520867364662,-18.1970913781242,2.11807083842399e-51,3.87701520165448e-49,106.252296238483
"FOXI2",-6.49589352191861,-0.114935701532242,-18.1012138061942,5.02184139129841e-51,9.11086463389458e-49,105.393305195454
"INPP5J",-3.95632645501498,0.146709567447364,-18.055353223862,7.58941113499897e-51,1.36482910244398e-48,104.982406117717
"PLA2G3",-4.07954621797687,-2.80583027982256,-18.0256273761823,9.9187880446455e-51,1.76821803220241e-48,104.716064037532
"TSPAN7",-4.30317069620801,-1.62292708981595,-17.9338108191829,2.26746918613325e-50,4.00736084352739e-48,103.89337068642
"ST6GALNAC3",-4.15277203778421,-0.974062461528058,-17.9308534871222,2.3286667342794e-50,4.08034159995402e-48,103.866872060688
"MYOZ2",-4.64738959201213,-0.651602471767624,-17.8316758137995,5.68837781925297e-50,9.88283336207671e-48,102.978204248858
"C4orf31",-8.33070655414085,-2.44870140458902,-17.7576265257174,1.10813506855293e-49,1.90906529751291e-47,102.314700643199
"CCNI2",-3.63532716017482,-0.826672413782224,-17.6657068006855,2.5355891926981e-49,4.33184283662531e-47,101.491097647695
"C8orf12",-3.2175594851851,-0.541094450297954,-17.652944055025,2.84440272713083e-49,4.8192644883396e-47,101.376746479568
"PTPRB",-3.46897173096819,-0.467941982651049,-17.6241161893899,3.6874729853752e-49,6.19646587485057e-47,101.118459438206
"ADAMTS19",-5.01943859574947,-1.60124335342695,-17.618412545148,3.88180712831686e-49,6.46999414127025e-47,101.067357557179
"NHLRC4",-4.62728280938882,-0.148158770992476,-17.5296011457536,8.63641166770897e-49,1.42786351290082e-46,100.271684116741
"RHCG",-10.0176777464067,-0.836709098633781,-17.4851224421388,1.28901333586556e-48,2.11408499188639e-46,99.873221129015
"LRRC52",-4.68516512465247,-0.403967877161534,-17.4586595969664,1.63580045593317e-48,2.63637915574496e-46,99.6361637179047
"CPAMD8",-4.21575049435691,-0.50424124863925,-17.4583123023047,1.64092324377194e-48,2.63637915574496e-46,99.6330526641642
"LOC25845",-3.06696018960103,0.504304861870429,-17.4579658810193,1.64604912899544e-48,2.63637915574496e-46,99.6299494355358
"CLIC5",-5.34088275072298,-0.47228651833552,-17.3911348107427,3.0043079233798e-48,4.77452067730305e-46,99.0313076517454
"NES",-3.14650904886858,-1.21946060926306,-17.3170537195246,5.85278795903817e-48,9.22984661140319e-46,98.367797058241
"DDB2",2.33592586790788,0.829491997273484,17.3027927039647,6.65444523353821e-48,1.0413952804028e-45,98.2400775126126
"GRM1",-4.9287425821134,0.514167624823943,-17.1808493131686,1.99411858204368e-47,3.0970776553392e-45,97.1481188490253
"MT1G",-7.80668509160156,-1.03619652223427,-17.1624223181641,2.3537807601094e-47,3.62818491451149e-45,96.9831370072537
"GCGR",-8.21946749605837,1.04535998843439,-17.1602184199278,2.40092682617855e-47,3.67323887040944e-45,96.9634053905801
"SLC26A4",-4.88537352890056,-0.747807162467886,-17.1284906966598,3.19423768409922e-47,4.85074568605319e-45,96.6793570087656
"TACR3",-3.01216490162189,-0.168230029967597,-17.0769189186227,5.0802350754986e-47,7.65808082961741e-45,96.2176992206731
"CA8",-6.19729642990857,-3.02355427427521,-17.0407441554374,7.03430087878092e-47,1.05262921398458e-44,95.8939093476166
"PDE2A",-3.85704573696713,-0.864507871557951,-17.0357078066921,7.36032873865016e-47,1.09343550341353e-44,95.8488330078093
"ACOT12",-6.22510307352372,0.387185693491524,-17.0224352496683,8.29372924004352e-47,1.22323556223117e-44,95.7300440133521
"VAT1L",-6.61498970799533,-2.67447957176659,-17.0155251812519,8.82561668017172e-47,1.29238548257286e-44,95.6682008884121
"SLC9A3",-6.72771399993026,2.27338870391762,-17.0087915077098,9.37671380656117e-47,1.36334758686745e-44,95.607937635406
"SYT7",-6.27826526279079,-4.5314566028118,-17.0022048169791,9.94904932974095e-47,1.43637648104943e-44,95.5489909550211
"GPR116",-3.96877602825372,-0.461025362630399,-16.9961028468594,1.05103824872168e-46,1.50680665294008e-44,95.4943832332178
"CLCNKA",-7.29009436806731,3.23880471991157,-16.9744134311642,1.27744854103806e-46,1.80662036765838e-44,95.3002884586571
"TPPP2",-3.36621596824081,0.101805291435513,-16.9743836207649,1.27779109950961e-46,1.80662036765838e-44,95.3000216993608
"KIF26A",-4.57931965563378,-1.66108959975072,-16.9591887562455,1.46491373055397e-46,2.05699975274568e-44,95.1640531432779
"GPR182",-4.64514706000383,0.128460985565901,-16.945343490113,1.6591677281181e-46,2.30305712549183e-44,95.0401667987001
"TNFRSF10B",1.79847431046998,1.14245377249312,16.9451127860314,1.66261379724302e-46,2.30305712549183e-44,95.0381025223545
"ATP1B2",-4.26482280713247,-0.927237563471513,-16.9376510229057,1.77801465851705e-46,2.44638110833947e-44,94.9713375396987
"ADH1C",-7.03819364312026,-1.36085726271546,-16.8850682395291,2.85294046304845e-46,3.89920882886375e-44,94.500892704054
"ST8SIA6",-4.03669677867643,-2.28947887741048,-16.882243213351,2.92633894939943e-46,3.97303806633362e-44,94.4756202286941
"CTXN3",-8.52950270313278,1.65984726012817,-16.8019818237468,6.02153756259897e-46,8.12154878755537e-44,93.7577115343887
"LOC285780",-3.48961807852543,-0.301491594277856,-16.7899524483801,6.70917228924961e-46,8.98985235960172e-44,93.6501310471039
"VSIG8",-5.16540141792091,-0.40676754949823,-16.7777315578842,7.48817656537175e-46,9.96851349134327e-44,93.5408427536396
"CHRNA4",-6.60976393059191,-0.672624975048196,-16.7716152930201,7.91136767815613e-46,1.04639321787019e-43,93.4861484529894
"CEL",-5.35934282234018,-1.28681540903021,-16.7679386007628,8.17718217319624e-46,1.07461802392754e-43,93.4532704827021
