"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NUDT12",-0.0736009477997068,0.103379200210377,-0.340883569277592,0.733350189351338,0.785020489416052,-7.14510588082986
"TNFRSF13C",-0.122464831589374,1.67695350238223,-0.340864106988438,0.73336483163242,0.785020489416052,-7.14511249192527
"AQP12A",-0.112711317590337,0.623663351239246,-0.340120748388563,0.733924163705429,0.785559118563127,-7.14536471912289
"LMO4",-0.0632605454180781,0.696426079995823,-0.340093519791242,0.733944654258725,0.785559118563127,-7.1453739475429
"PORCN",-0.0401926909701862,-0.0893355725486111,-0.339613464788775,0.734305945086781,0.785904786229397,-7.14553652833859
"FLJ40434",0.0711567794568195,0.00245593060995627,0.339415754368155,0.734454759703806,0.786023023005206,-7.14560342042747
"LRRC27",0.0415750362403555,-0.639395785912144,0.33910788966073,0.734686506248948,0.786229997630615,-7.14570750390484
"PGPEP1",0.0448526520492205,0.0858691273878405,0.338645276065284,0.73503478629469,0.786561653295095,-7.1458637276704
"ATP2A3",0.0822357210000697,1.95935412738961,0.337835296869403,0.735644713210909,0.787173248370836,-7.14613674283205
"RPS15",-0.0434488707566227,0.0718742427923391,-0.337170902008485,0.736145137738006,0.787667613192425,-7.14636019886328
"TXNDC5",-0.0419056725922665,0.43625272326469,-0.336724259793752,0.736481613367054,0.78798651195856,-7.14651017098148
"FTCD",-0.148447065909874,-2.02772597226861,-0.3359779748883,0.737043936402614,0.78854700658543,-7.14676031281889
"LGALS7",0.190151294602672,0.0489747868198645,0.335906914985839,0.737097487159223,0.788563146910778,-7.14678410194868
"NPHP1",0.076709019207137,-0.738455829996204,0.33583343670939,0.737152861749835,0.788581236627706,-7.14680869540219
"LOC728819",0.118655509529158,-0.708374149484197,0.335028526519344,0.73775954657327,0.789189066751819,-7.14707774974181
"RABGGTA",0.028706998795392,-0.0934891369078669,0.334856319508905,0.737889365436589,0.789259588953968,-7.14713522894048
"TMEM151B",-0.0723464560863982,-0.321569149573299,-0.334838936368008,0.737902470195635,0.789259588953968,-7.14714102943824
"CCDC92",-0.0395516082465718,-0.028167302350791,-0.334429508737019,0.738211150571765,0.789548559989135,-7.14727756237192
"RAET1G",0.121177850108283,-0.588258506177181,0.33405682136079,0.738492168136733,0.789807915852218,-7.14740169827018
"VSX2",0.0880138099536345,-0.261060867285664,0.333541298571513,0.73888094570661,0.790182486590048,-7.14757318220453
"ADAM2",0.0532390718296184,-0.479917482112061,0.333236932798105,0.739110512283089,0.790386761896385,-7.14767430241317
"UBE2G1",-0.0242210961735553,0.435188255681104,-0.333174196178253,0.739157834009767,0.790396137859077,-7.14769513408883
"TLX2",0.109604393416611,1.75099321551861,0.332775242083462,0.739458785051637,0.790676709557378,-7.14782751494404
"NTF4",0.117232652499673,-2.26783681799722,0.332677577880451,0.73953246414993,0.790714250940739,-7.14785989770233
"TMUB1",0.0413491742401091,0.487419991501651,0.332514147113335,0.739655763733149,0.790804840276052,-7.14791406558995
"FAM19A3",0.102070350505818,-1.29708577913172,0.332298841903427,0.739818209997003,0.79093727175368,-7.14798538625755
"MLC1",-0.10308808898128,-1.06307943029039,-0.332200107721549,0.739892708136698,0.790975669265811,-7.14801807688808
"C7orf52",0.114539322343891,-0.745910431480275,0.331844252439139,0.740161232788479,0.791199814061648,-7.14813581908142
"GJC3",0.101634546139819,-0.967125986297036,0.331775751762041,0.740212926326478,0.791199814061648,-7.14815846949216
"NUDT18",-0.0409602767478581,-0.326141387482924,-0.331768820715589,0.74021815685588,0.791199814061648,-7.14816076104924
"CYP2J2",-0.109325703374006,0.711342153169155,-0.33148834398047,0.740429829347823,0.791384804309458,-7.14825345270899
"DOK6",0.0778359359259203,0.416185912446291,0.331295810462971,0.740575143543641,0.791498854018777,-7.14831703563062
"TBCEL",-0.060319932640436,-0.510462230433952,-0.331224835462258,0.740628714092951,0.791514844790679,-7.14834046534119
"PCYOX1",-0.0320681159677069,-0.0823179630477086,-0.330461623682408,0.741204851183783,0.792089275131294,-7.14859209375606
"CD1D",0.0786541005270968,-0.131354866154007,0.330021278922648,0.74153732708117,0.792403270393071,-7.14873701003289
"ITGA2B",-0.100570845642298,-1.96754928634261,-0.329740152219108,0.741749613029342,0.792588805207679,-7.14882942706339
"CLEC12B",0.101894516818899,-0.383524305457594,0.329563890639925,0.741882722704231,0.792689722111818,-7.14888733079169
"SAMM50",-0.0264057895300303,-0.196788555674147,-0.3294085945518,0.742000006025778,0.792773719175239,-7.14893832149895
"MFNG",0.0629381969728378,0.0184020345995962,0.329292253021017,0.742087873872588,0.792826280799516,-7.14897650592973
"MYO1C",-0.033792756131637,0.551259170747178,-0.329207916909818,0.74215157148592,0.792853015478522,-7.14900417743932
"VKORC1",0.0366839086620078,-0.540691460510544,0.32907968226343,0.742248428302889,0.792915170060837,-7.1490462389154
"LOC550643",-0.0522361940925456,0.229284998290794,-0.328209350783052,0.7429059058887,0.793547434415116,-7.14933127828807
"MORF4",-0.0708248749257997,-0.833698298327135,-0.328193731579692,0.742917706879143,0.793547434415116,-7.14933638678984
"PCDHA9",0.118801667674403,-0.584520702464562,0.327781895982395,0.743228888524849,0.793838462209436,-7.149470996311
"TMEM212",0.0717912878513244,-0.750862053760537,0.327551601081732,0.74340291696042,0.793982202915898,-7.14954619514137
"ANKFN1",0.147629899125426,0.19222246044899,0.327466142740189,0.743467499164273,0.793982202915898,-7.14957408665114
"PACSIN3",-0.076808611284315,-0.503835515850546,-0.327450061539056,0.743479652181674,0.793982202915898,-7.1495793343481
"GOLGA2P3",-0.047509652451509,-0.139851401763648,-0.327244325181872,0.743635138608143,0.794106884915384,-7.14964644852423
"PCDHA5",0.150920068081762,-0.835628389420072,0.32698481284614,0.743831281497006,0.794274967548837,-7.14973104507127
"WWC3",-0.0545450618045198,-0.190982086249321,-0.326932231285233,0.743871025375227,0.794276036000913,-7.14974817758064
"LOC644145",-0.0508766085372803,-0.0176737894458805,-0.326283906211388,0.744361119409105,0.794757945367744,-7.14995919329187
"SERTAD2",-0.0348683174337653,-0.281291646670422,-0.326223942883201,0.744406453262899,0.794764956689027,-7.14997868889886
"GGT7",-0.0774190698443222,-0.663895513116964,-0.326028172831446,0.744554466758294,0.794869849686876,-7.15004231380081
"TBL1X",-0.0596770270384037,-0.282660555402622,-0.325949881362946,0.744613662292138,0.794869849686876,-7.15006774769595
"ALB",-0.210118520765573,-1.76452551076067,-0.325940154638982,0.744621016693647,0.794869849686876,-7.15007090710912
"PLTP",0.0687543875365367,-0.124215813508515,0.325837988342435,0.744698266309825,0.794910921462966,-7.15010408684821
"DAOA",-0.0514867980361391,0.0207784799787351,-0.325588410274503,0.744886987223798,0.795042985494053,-7.15018509661959
"OR7A10",-0.0476177945656868,-0.0103777348056264,-0.325571797672204,0.744899549552206,0.795042985494053,-7.15019048665034
"IL28RA",0.0823207249095391,0.168461032749797,0.325009915572821,0.745324480759829,0.795455108545851,-7.1503726298448
"ATP5G1",0.0431563208070721,-0.0433467528398484,0.324752272077927,0.745519353271723,0.795590685981716,-7.15045604400374
"PLCB4",0.102838583256448,1.3237563972313,0.32473934836643,0.745529128744683,0.795590685981716,-7.15046022641806
"ZDHHC18",0.0291168338502201,-0.218840519478804,0.324558075540063,0.745666247527487,0.795695593408339,-7.15051887299806
"OR56A1",-0.0493967238634209,-0.0641960796835943,-0.324415182456302,0.745774340720141,0.79576951850849,-7.15056507964108
"SEC23A",-0.0355558736341205,0.65951012907837,-0.323764307671374,0.746266766275129,0.796253511783409,-7.15077529255328
"CD40",-0.0716976672153079,-0.150945573788216,-0.323485103147761,0.746478033014383,0.796437478783651,-7.15086533785615
"BMPR1A",-0.0418840844398579,0.36433518747656,-0.323429909565659,0.746519798814085,0.796440590939194,-7.15088312895871
"IAPP",-0.0924246678224799,-0.0596042148909478,-0.323338960236403,0.74658862314608,0.796472569241701,-7.15091243895133
"FOLH1B",0.121540513479642,-0.39326001538059,0.323081142183614,0.746783733519718,0.79663926115557,-7.15099548048979
"SLC2A8",0.039707137364538,0.00569327725230045,0.322472320774472,0.747244539229848,0.797089354219841,-7.15119131517361
"SIM1",0.0714391222382642,-1.68794820328935,0.321803259435715,0.747751043984221,0.797570511120914,-7.15140610093382
"TCTE1",-0.0941110865740083,-0.537783442237302,-0.321734326423387,0.747803235096482,0.797570511120914,-7.15142820485304
"SLC10A2",0.164793666780121,1.35258071220447,0.321695899952771,0.74783232935598,0.797570511120914,-7.1514405245521
"LOC284232",-0.0503290082606647,1.76907335374127,-0.321670945470883,0.747851223612376,0.797570511120914,-7.15144852428332
"RAVER2",-0.0445173967371724,1.0979685565712,-0.321518378614967,0.747966742730937,0.797652215601693,-7.15149741959765
"ODF1",0.0708641478954781,-0.0272910386513948,0.321180753435482,0.748222402730286,0.797849747265813,-7.15160554081145
"EFHB",0.109899287088993,-1.47684145332828,0.321170977972071,0.748229805420834,0.797849747265813,-7.15160866961813
"CXorf58",0.0711928068418982,-0.685563178137904,0.320792052127123,0.748516773519799,0.79811423383416,-7.15172987805382
"C6orf41",-0.0924268993583115,-2.1349558980173,-0.320625167329475,0.748643169794492,0.798207490324365,-7.1517832147562
"C2orf55",0.0541736243605647,0.726423253619381,0.320391556431246,0.748820114891888,0.798354629746664,-7.15185783065144
