"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SULT1C3",-0.0849504577601362,-0.232548525134515,-0.554437238576485,0.57956969815005,0.701651020537036,-6.87852277844091
"TRIM6",-0.213786645007125,0.659320865263869,-0.554135850537412,0.579775744521382,0.701859022050951,-6.87868882269495
"ADRA1B",-0.283017789189142,-2.34852565161011,-0.554031390477894,0.579847167530998,0.701904037644839,-6.87874635202459
"UPK1A",-0.637932119591457,6.84748495049514,-0.553892373205587,0.579942224941471,0.701977655637072,-6.87882289626459
"C12orf50",0.125359987871016,-0.231838357259365,0.553793800189058,0.58000963176885,0.702017797903719,-6.87887715988824
"SLC30A2",0.517137525704539,2.22397003522859,0.553149084052639,0.580450596526721,0.702510046602179,-6.87923183293344
"SPNS2",-0.211027507942225,0.093969957981468,-0.552973710843584,0.58057057332858,0.702613773542457,-6.87932823836126
"VWA5B1",-0.447584744091321,1.7147913606006,-0.552841212342986,0.58066122629602,0.702682002260475,-6.87940105463983
"KRTAP4-9",0.133479980395435,0.210449212277474,0.552730862830232,0.580736730421579,0.702731891770322,-6.87946168535449
"TTC15",0.056513552351268,-0.0290091438969284,0.552206112637284,0.581095841830369,0.703124939701611,-6.87974984003608
"HBG2",-0.209996421394936,-0.622650965850555,-0.551986787216689,0.581245967497016,0.703265083785194,-6.87987019663523
"TXNDC16",-0.140532882481497,-0.78290319927065,-0.55163009281334,0.581490159492216,0.703519017984652,-6.88006583361138
"ZNF148",0.0728325388417638,-0.266596416459585,0.55112377752544,0.581836864172311,0.703896940422315,-6.88034331664295
"MED7",-0.0651807941292332,-0.0486086938442669,-0.550661845758602,0.582153261319725,0.704238154854292,-6.88059625359202
"PMCHL2",-0.074087916659539,-0.140550972350302,-0.55050202104336,0.582262750990323,0.704295337782366,-6.88068371844837
"RHOT1",0.0797591890664233,-0.129515261808769,0.550492549974088,0.582269239552867,0.704295337782366,-6.88068890074155
"UROC1",-0.16572638166851,-1.18549764093272,-0.550338286173816,0.582374929361357,0.704381618102488,-6.88077329686438
"EVI5",-0.0730658461710739,-0.0781623830740003,-0.550234176982491,0.582446262130881,0.704426335906153,-6.88083024057247
