"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RABGGTB",0.843846462489355,0.0367281831844094,9.62304013813537,6.01261810698947e-20,4.28664243929623e-19,34.3881585077116
"C14orf181",1.3236912585096,-0.220582507680227,9.62302065126726,6.0135523415521e-20,4.28664243929623e-19,34.3880050882842
"UBAC2",0.81488525862413,-0.315140467945825,9.62294535213209,6.01716366723051e-20,4.28772583739634e-19,34.3874122627043
"MTX3",0.990427639343244,-1.01133593635734,9.62220239693344,6.05291111878239e-20,4.3117001683863e-19,34.3815631796429
"CMTM4",1.6990307233193,-2.60689255232016,9.62203806164309,6.06084655386822e-20,4.3158532546319e-19,34.3802694517779
"ZCRB1",0.687159242300741,-0.560609344199508,9.6212772578603,6.09771898956396e-20,4.34060197934204e-19,34.3742802156769
"CWC15",0.637426297189183,-0.252304238598896,9.62110234032166,6.10622779641972e-20,4.34515015808402e-19,34.3729032641593
"HSP90B1",0.805256593662224,0.167309799786454,9.62030953069098,6.14494166410088e-20,4.37118143843623e-19,34.3666624641274
"PDCD7",0.831862052618198,-1.05618112964676,9.61870928984588,6.22382658479958e-20,4.42576027800819e-19,34.3540667666824
"GRAMD1A",1.72436999531337,-1.3436950613952,9.61683138993785,6.3176807379439e-20,4.49094219169861e-19,34.3392872858393
"THOC3",0.966994668422738,-0.678944165569155,9.61613233226107,6.35297583458416e-20,4.51446646741109e-19,34.3337860204673
"CHMP2A",0.852223366382553,0.0748493979254042,9.61358430260244,6.48328834975838e-20,4.60547104845449e-19,34.313736350164
"EEF1E1",1.20092627000901,-0.881613361726958,9.61252199965816,6.53839707523857e-20,4.64300929821496e-19,34.3053784138402
"ZFAND2B",0.864244074424527,0.404766522814315,9.61189298643053,6.57124693026261e-20,4.66453298924988e-19,34.3004297717451
"PSMA7",0.762370801752609,-0.148162668147661,9.61185458350263,6.57325779520165e-20,4.66453298924988e-19,34.3001276507047
"NFYC",0.762275797261359,-0.491711770304985,9.60862702760078,6.74445955686629e-20,4.78436558392096e-19,34.2747387871255
"RPL38",1.18492854585278,-0.364673646563206,9.6063446462825,6.86818819079387e-20,4.87045057417728e-19,34.2567882221094
"S100A3",2.70801369719217,-2.46628941240057,9.60558645862524,6.90978590740818e-20,4.89825452585668e-19,34.250825800235
"AACS",1.53105522382794,-1.71269676063358,9.60486588633673,6.9495514424282e-20,4.92474089599795e-19,34.2451594661294
"NOL8",0.935390021316003,-1.09290483813121,9.60219368933537,7.09901123923061e-20,5.02891601297397e-19,34.2241485952741
"C1orf112",1.65497487040479,-0.567083633090912,9.60097445655188,7.16825966932065e-20,5.07621732230545e-19,34.2145632900801
"LENG8",1.3368324159185,-1.22441523287686,9.600250996068,7.20966615651186e-20,5.10377644594785e-19,34.2088759914947
"OAZ3",1.66539369316416,-0.768139929648581,9.5995905673044,7.24767217990645e-20,5.12891016086511e-19,34.2036844398922
"LOC388796",1.31654522162302,-0.890042531741002,9.59806325239469,7.33632821361631e-20,5.18985730529151e-19,34.191679274921
"SF3A3",0.769086258642694,-0.770479541073379,9.59712569586241,7.39128249289124e-20,5.22692936829125e-19,34.1843103974835
"LEF1",3.21850499860917,-2.42302382046855,9.59539331377746,7.4939013733031e-20,5.29767145014093e-19,34.1706956715629
"HOMEZ",0.861209835520891,-0.981256493437085,9.59493690956513,7.52117118332673e-20,5.31511652634889e-19,34.1671090696885
"CKAP5",1.20478465237365,-1.38663597147034,9.59313539236631,7.62977485362279e-20,5.3900073836706e-19,34.1529531125672
"TOMM34",0.903228238987316,-1.0279706026716,9.59303236320937,7.636032729015e-20,5.39256999578148e-19,34.1521435817542
"RBM4B",0.947044521732112,-1.03798717474568,9.59119656803143,7.74839424046272e-20,5.47003547946716e-19,34.1377201245159
"TSN",0.834332558658419,-0.71659248593499,9.59061546211865,7.78430190218284e-20,5.49349305668332e-19,34.1331548655657
"MAPK8IP2",3.20960888385652,-1.00030512191877,9.58840312713798,7.92252306526561e-20,5.58911374263628e-19,34.1157760363415
"ZNF271",0.708852489392364,-0.713576773126139,9.58831359810445,7.92816757394961e-20,5.59117177273963e-19,34.1150728018696
"HIST1H4H",2.64074388553437,-1.56469471764631,9.58779442214002,7.96097861680189e-20,5.61238042032516e-19,34.1109948508389
"ZNF8",1.25617956623826,-1.65260536873637,9.58621979132305,8.06131857048834e-20,5.68116507437544e-19,34.0986275248796
"EP400",1.05225090435633,-1.45139092686461,9.58553828499237,8.10513407848079e-20,5.71008088463693e-19,34.0932753015458
"TMEM209",1.03718970037784,-0.814628352314507,9.58539750764953,8.11421434990974e-20,5.71451420087597e-19,34.0921697342933
"HSP90AA1",0.935111432374836,-0.727837533256964,9.58460180075335,8.16572820639616e-20,5.74881847387801e-19,34.0859210017561
"MTX2",0.809850185023957,-0.693048537113138,9.5841836080258,8.19293179706916e-20,5.76599020843512e-19,34.082637043146
"SRXN1",1.78169897071198,0.498534314585409,9.58389070866797,8.21203851478232e-20,5.77745372654606e-19,34.0803370354021
"PPP2R5B",0.925112688770068,-1.01399309741432,9.58294942040806,8.27374135328768e-20,5.81886694626932e-19,34.0729458242856
"C20orf4",0.623694532826994,-0.532318872781366,9.58142582810575,8.37459102893872e-20,5.88777402895311e-19,34.0609832140676
"ZNF343",0.954714882448473,-0.90584810167281,9.58108061774655,8.39761008910835e-20,5.90193364541688e-19,34.0582729358969
"RBM4",0.815244519233784,-0.94759362796175,9.5782808241813,8.58663717431556e-20,6.03271585711595e-19,34.0362938118586
"ZNF565",0.894007935714965,-0.802979292721267,9.57734472769423,8.65077402647715e-20,6.07569435823254e-19,34.0289461238484
"RTN3",0.787129950822125,-0.679744624725953,9.5768268392365,8.68646118287017e-20,6.09866920239799e-19,34.0248812675784
"SFRS17A",0.971644151938093,-0.671844567652655,9.57530473705393,8.79219508611538e-20,6.17079053270973e-19,34.0129352508428
"IFRD1",1.13640065641444,-0.989149691929585,9.57514098132976,8.80364627022013e-20,6.17671294270304e-19,34.0116501083262
"NMT1",0.734044456522364,-0.345234731827187,9.57465593219193,8.8376518760183e-20,6.19845026035755e-19,34.0078435621246
"MRPS18A",0.811639095339271,0.0920233567133668,9.5745471835002,8.84529384071376e-20,6.20168840726651e-19,34.0069901461353
"LSM12",0.752212999113391,-0.612183599552416,9.57339955105821,8.92634063642991e-20,6.2563729705111e-19,33.9979843672285
"HS1BP3",0.965314629490706,-0.0270490347815147,9.5733457639148,8.93015714704191e-20,6.25690880627157e-19,33.9975623021004
"RPUSD3",0.784348605813547,-0.0776584934597584,9.5727237614088,8.97440958944043e-20,6.28576600591453e-19,33.9926815888109
"PRMT5",0.886968362501665,-1.05344615522496,9.57178402696516,9.04167995595047e-20,6.33071997189005e-19,33.9853080904324
"MRPL51",0.794833706107031,-0.157813771890134,9.57134172107849,9.07351503339436e-20,6.35084095935875e-19,33.9818377581793
"PHF1",0.932868037126438,-0.697914451705801,9.56979231395098,9.18591333390592e-20,6.42731772212987e-19,33.9696819201576
"AURKAPS1",1.85494689240265,-1.16383428627767,9.56971156857487,9.19180853745053e-20,6.42924827111134e-19,33.9690484687695
"ALG9",0.722078302378973,-0.175719078160344,9.56910409911449,9.23628023064614e-20,6.45815078473658e-19,33.96428295134
"C1QTNF6",1.52455463478309,-0.695680237632132,9.56619550291894,9.45218781770069e-20,6.60686336347364e-19,33.9414680889103
"RNF34",0.985907168225287,-1.07059724217731,9.56562292619999,9.49527667131427e-20,6.63471939463579e-19,33.936977354088
"RNF20",0.902219135254205,-0.942629464802922,9.55842072621743,1.00542008853246e-19,7.02286788245451e-19,33.880505038029
"GDF9",1.16671297776288,-0.364682619908615,9.55796349729478,1.00907656146059e-19,7.04600769295081e-19,33.8769208364477
"TMEM138",0.785996284583958,-0.579361186227475,9.55447818346746,1.03738557096081e-19,7.24121266267194e-19,33.8496032018517
"DCLRE1C",1.47288344769031,-1.65801453755295,9.55386593069806,1.04243922371455e-19,7.27401175131792e-19,33.8448050703342
"ADAT2",1.3760520972593,-1.04497612181074,9.55329244690695,1.04719501314214e-19,7.30471077387783e-19,33.8403109445481
"METTL2B",0.877214683081441,-0.634847424450756,9.55054540107199,1.07027582245028e-19,7.46317164491605e-19,33.8187860275593
"ZNF296",2.31445030761607,-2.04577836182001,9.549908233515,1.07570100903789e-19,7.49845167843785e-19,33.8137939676005
"ZCCHC9",0.968444165092318,0.351228746332316,9.54733792402676,1.09786431305419e-19,7.65034543913119e-19,33.7936583626851
"DAGLB",0.693379710564434,-0.670335238656574,9.5452969934882,1.11578495569065e-19,7.77258150751411e-19,33.7776723531013
"RAB4B",0.872627458688388,-0.597169156563849,9.54481016938237,1.1201022493388e-19,7.80000550736916e-19,33.7738595274144
"STAG3L4",1.29902513798866,-0.943935546313798,9.5436693975657,1.1302839409056e-19,7.86823465959447e-19,33.7649254471534
"ARV1",0.93638075207914,-0.183022791100777,9.54080079511214,1.1562943904548e-19,8.04656866894567e-19,33.7424627054488
"C9orf172",2.5633999048258,-1.62837499374165,9.54026000747817,1.16126395673745e-19,8.07840935767714e-19,33.7382285261525
"SIGLEC11",-2.16936433167414,0.0753453172725611,-9.53983267542897,1.16520590075269e-19,8.10308214766989e-19,33.7348827738693
"MRPL55",1.11472933194568,0.645463476731606,9.53871883860151,1.1755430231708e-19,8.17219651340268e-19,33.7261625562534
"EPHX4",2.43546844917647,-3.05598564182397,9.53814284801979,1.18092421035743e-19,8.20682279204667e-19,33.7216533885907
"IKBKG",1.22922333466331,0.399335777153242,9.5358988623914,1.20212261511573e-19,8.3513099737335e-19,33.7040879190741
"RPS7",1.02703949701945,-0.111840226036698,9.53579660084041,1.20309759539657e-19,8.35525196586216e-19,33.7032874995213
"AMBRA1",0.841490248195411,-0.830349057725168,9.53473873937748,1.21322957085012e-19,8.42276309922053e-19,33.6950077517256
"NDUFB4",0.648510539177036,-0.226381441256603,9.53289509027694,1.23109031113859e-19,8.54386678018014e-19,33.6805791566196
"ZNF746",1.08055893943318,-0.818099284020961,9.5318359998199,1.24146814372129e-19,8.6129740827175e-19,33.6722914136331
"MRPS10",0.747601009388978,-0.162016492185989,9.53094028854646,1.2503127364589e-19,8.67140101831664e-19,33.6652826310037
"HIGD2A",0.865503997634839,0.0504843175718082,9.52706266653826,1.2893282623422e-19,8.93896472988752e-19,33.6349458154789
"ZNF138",1.07622583986507,-1.15965919863838,9.52512071823935,1.30931893372152e-19,9.07449204199627e-19,33.6197558509312
"ZNF37B",1.53680804319226,-1.75184693540891,9.5229504209491,1.33202415401539e-19,9.22873510695153e-19,33.6027820958147
"CCDC14",1.43856305843921,-1.42434150302393,9.52112639822874,1.35140839566129e-19,9.35987281062568e-19,33.5885184592897
"CCDC11",2.08128618934711,-2.28095706763154,9.5193824039835,1.37020368151105e-19,9.48684419947923e-19,33.5748822824099
"MAP4K4",1.09286356362055,-0.624311283883819,9.51459343466041,1.42315889221793e-19,9.85016220437537e-19,33.5374459269022
"BZW2",1.14917638720592,-1.4899202409432,9.51110804790166,1.46297075643011e-19,1.01222961449793e-18,33.5102075815844
"NFYA",1.21113116192379,-0.96439085882703,9.50821671414906,1.49683367953818e-19,1.03530996168057e-18,33.4876166540392
"ENOPH1",0.952203946336172,-1.21653437423117,9.50444809724565,1.54214051936348e-19,1.0662874464577e-18,33.4581778824634
"RNF44",1.23879559112193,-1.36256330585708,9.50114862998843,1.58292206921442e-19,1.09411616119234e-18,33.4324100857417
"LSG1",0.778745500833095,-0.865261897511638,9.49876689310883,1.61302333868169e-19,1.11454639252825e-18,33.4138130633703
"MLL4",1.14901238437768,-0.877006192677608,9.49857711184281,1.61544613910668e-19,1.11584438334993e-18,33.4123313472306
"NUDT5",0.808493847727824,0.525834923870017,9.49629869518172,1.64481629860022e-19,1.13574870116548e-18,33.394544115049
"FAM116B",1.41457215760564,-1.87490085544678,9.49605968157632,1.64792784842915e-19,1.13751410170525e-18,33.3926783340367
"PABPC1",1.30500377826237,-0.867459730177193,9.49288670432517,1.68979191720229e-19,1.16601898669014e-18,33.3679124066968
"MRPL30",0.699850863056004,-0.504709516076452,9.49149290445559,1.7085134039086e-19,1.17854082414301e-18,33.3570351203667
"MAP1S",0.98539504075718,-1.13141299216093,9.4907464978356,1.71862353765446e-19,1.18511608292816e-18,33.3512105488548
"LOC100009676",1.03925783027351,-0.966830525452249,9.49039419264711,1.72341612558465e-19,1.18802131777441e-18,33.3484614440834
"C7orf59",1.06627291353087,-0.348350455959723,9.48995618702378,1.72939302504297e-19,1.19174071954306e-18,33.3450436944052
"TUFT1",1.47708745608694,-1.277439400473,9.48611384242188,1.78271341507462e-19,1.22807149604989e-18,33.3150663223337
"LPA",-3.40524581309515,7.42422151064396,-9.4847313506445,1.80229446880772e-19,1.24114339620514e-18,33.3042822577281
"NOMO3",1.04000759031279,-0.656155840673131,9.48271901575472,1.83117811047047e-19,1.26061055885679e-18,33.288586947011
"TFPT",1.00422333977166,-0.786034952687213,9.48225374880832,1.83792128733184e-19,1.26482793929473e-18,33.2849583798305
"RALGAPB",0.984434767131615,-1.48616899818733,9.481352686153,1.8510506073491e-19,1.27343585574711e-18,33.2779314159865
"THUMPD2",1.07652761565851,-1.13638183064053,9.47900455714528,1.8857036261555e-19,1.29684032337517e-18,33.2596214920616
"FAM64A",3.01446576322273,-2.90855373683652,9.47859703902525,1.89178283255033e-19,1.30058483736131e-18,33.2564441009949
"COPA",1.0280425842095,-0.515734525746238,9.47705695736828,1.91493322174644e-19,1.3160592014423e-18,33.2444369873251
"CLK3",0.68358753497077,-0.845545071048984,9.47620796133168,1.92781515497594e-19,1.32446844812874e-18,33.237818402905
"MRPL52",0.992306176905468,-0.0853958147147046,9.47613917219947,1.92886265740344e-19,1.32474416547497e-18,33.2372821549241
"SIX4",3.1717688987151,-3.50606971182508,9.47409278316444,1.96028398260958e-19,1.34587347379367e-18,33.2213306131447
"SFN",4.23682290917132,-1.97466139434929,9.47307084200219,1.97616489419955e-19,1.35632261452912e-18,33.2133654470544
"C2orf55",1.71820018185208,-2.60433487564558,9.47237115912082,1.98711143738099e-19,1.36337923620307e-18,33.2079123322104
"CHCHD6",1.04256245967451,-1.05691038123993,9.47178560004992,1.99631871293997e-19,1.36923820454942e-18,33.2033488639612
"PLEKHJ1",1.0395598144036,-0.173526707642431,9.47063653376859,2.01450965546785e-19,1.38125292464035e-18,33.1943943163141
"PL-5283",0.693861198047853,-0.516858988330657,9.46904866073516,2.03991816959298e-19,1.39820669992731e-18,33.1820213535122
"RGMA",2.19482962286945,-4.05171700757119,9.46726408699665,2.0688536279377e-19,1.41756578296627e-18,33.1681172707604
"DDX1",0.706582718087,-0.609002125933613,9.46620763774341,2.08617451718785e-19,1.4289563573962e-18,33.1598869970457
"MYBL1",1.72799796994406,-0.910465612572764,9.46575090215042,2.09370732129116e-19,1.43363706726086e-18,33.1563289801194
"FAM162B",1.89615900630067,-0.75074436699295,9.46345095074955,2.13205154883583e-19,1.45940530225988e-18,33.1384138140554
"SEC11A",0.740202249334496,-0.459769350189172,9.46318424459222,2.136542820269e-19,1.46199146723414e-18,33.1363365243765
"LIMK1",1.65381203558562,-2.2772337732515,9.46200416147662,2.15652800562838e-19,1.47517452930889e-18,33.1271456865353
"THOC2",1.09325652165191,-1.18929225008539,9.46032703297385,2.18525016498372e-19,1.49432333663547e-18,33.1140849896434
"RNF207",1.40605013125392,-0.135334108295125,9.45973633645077,2.19545637546949e-19,1.50080197244081e-18,33.1094852771467
"FBXO32",2.07225645598237,-2.45560207377699,9.45932819513319,2.20253594693997e-19,1.50508279742045e-18,33.1063072180225
"C3orf21",1.34970639516549,-2.22629360450328,9.45929073232607,2.20318690554548e-19,1.50508279742045e-18,33.1060155122013
"DUSP7",1.04102076283877,-1.65189835319307,9.45895184753163,2.20908408652402e-19,1.50860868946799e-18,33.1033768046387
"YWHAH",0.95608417650118,-1.01796654977859,9.45843846224226,2.21804770638473e-19,1.5142256419778e-18,33.0993794754433
"RPL8",1.36995395139225,-0.508740042100101,9.45815908309716,2.22294076212586e-19,1.51706087098343e-18,33.0972042279316
"JMJD6",1.01551056739874,-0.501058716013086,9.45810785669322,2.22383910356068e-19,1.51716890056897e-18,33.0968053833969
"SYCE2",1.78769842150994,-0.811444285739764,9.45717055892796,2.240339898615e-19,1.52791777317053e-18,33.0895079079451
"COASY",0.794479935300751,-0.0467274693293009,9.45602749401619,2.26062753496717e-19,1.54092056145214e-18,33.0806090354666
"FAM168B",1.07088234439131,-0.885141273918714,9.4560117205536,2.26090875998636e-19,1.54092056145214e-18,33.0804862423917
"UBE2Z",0.907677491005246,-1.08240910563192,9.45524821427769,2.27456286986869e-19,1.54971131256823e-18,33.0745426661003
"B9D1",1.35001855622272,-0.471314625017751,9.45477091586628,2.28314010296664e-19,1.55503838042921e-18,33.0708272561465
"CUL4B",0.893504140488904,-0.749276672132274,9.45471120536978,2.28421537772182e-19,1.55525405043756e-18,33.0703624632998
"TBKBP1",1.48829866239861,-1.4986111602817,9.45389771964907,2.29891485834649e-19,1.56474281244892e-18,33.0640303936883
"USP3",0.953244087699427,-0.790445662786587,9.45336495006898,2.30859266029775e-19,1.57066598449427e-18,33.059883574387
"ST8SIA6",-2.03318830709601,-2.67950817768206,-9.45333436609665,2.30914944503475e-19,1.57066598449427e-18,33.0596455282211
"FAM118B",0.930952877861767,-1.20719574377639,9.45253397227632,2.32376814018292e-19,1.58008526175423e-18,33.053415949985
"TMCO3",1.62607050504954,-0.813445355872147,9.45037909109141,2.36358339013659e-19,1.60662543372647e-18,33.0366459058309
"BCR",0.899195161708732,-1.10997559957162,9.45022613666323,2.36643506832288e-19,1.60803067072215e-18,33.0354556548952
"RPS10",1.18790721842872,-0.36373749887095,9.44958582872138,2.37841003219834e-19,1.61563234162022e-18,33.0304730834018
"PNO1",0.850160455984118,-0.818007573763157,9.4479146566868,2.4099478955001e-19,1.63651347484755e-18,33.0174698504255
"TSC2",1.02659675827539,-0.885371085775625,9.4469005593229,2.42928743034666e-19,1.64910005329592e-18,33.0095799814885
"KLHL31",1.84302167296836,-0.514130140611514,9.44656943170431,2.43563552810126e-19,1.65286209737186e-18,33.0070038651401
"PRRC1",0.885285632398354,-0.569725074363396,9.44638328278748,2.43921143676485e-19,1.65474102134733e-18,33.0055556840768
"C8ORFK29",2.16317796638655,-0.700799639268388,9.44633946680957,2.44005389544286e-19,1.65476496561277e-18,33.0052148119982
"NUAK1",1.37175198093655,-0.43371306751424,9.4395985424482,2.57315971371884e-19,1.74445592893353e-18,32.9527851441478
